,Date,Code UF,max,min,médiane
53792,2024-12-22,1273,7,7,7.0
53793,2024-12-23,1273,5,5,5.0
53794,2024-12-24,1273,3,3,3.0
53795,2024-12-25,1273,1,1,1.0
53796,2024-12-26,1273,4,4,4.0
53797,2024-12-27,1273,4,4,4.0
53798,2024-12-28,1273,2,2,2.0
53799,2024-12-29,1273,1,1,1.0
53800,2024-12-30,1273,1,1,1.0
53801,2024-12-31,1273,0,0,0.0
53802,2024-01-01,1218,0,0,0.0
53803,2024-01-02,1218,6,6,6.0
53804,2024-01-03,1218,9,9,9.0
53805,2024-01-04,1218,8,8,8.0
53806,2024-01-05,1218,5,5,5.0
53807,2024-01-06,1218,0,0,0.0
53808,2024-01-07,1218,0,0,0.0
53809,2024-01-08,1218,2,2,2.0
53810,2024-01-09,1218,5,5,5.0
53811,2024-01-10,1218,7,7,7.0
53812,2024-01-11,1218,6,6,6.0
53813,2024-01-12,1218,5,5,5.0
53814,2024-01-13,1218,0,0,0.0
53815,2024-01-14,1218,0,0,0.0
53816,2024-01-15,1218,6,6,6.0
53817,2024-01-16,1218,5,5,5.0
53818,2024-01-17,1218,6,6,6.0
53819,2024-01-18,1218,4,4,4.0
53820,2024-01-19,1218,6,6,6.0
53821,2024-01-20,1218,0,0,0.0
53822,2024-01-21,1218,0,0,0.0
53823,2024-01-22,1218,4,4,4.0
53824,2024-01-23,1218,7,7,7.0
53825,2024-01-24,1218,8,8,8.0
53826,2024-01-25,1218,6,6,6.0
53827,2024-01-26,1218,5,5,5.0
53828,2024-01-27,1218,0,0,0.0
53829,2024-01-28,1218,0,0,0.0
53830,2024-01-29,1218,5,5,5.0
53831,2024-01-30,1218,7,7,7.0
53832,2024-01-31,1218,10,10,10.0
53833,2024-02-01,1218,6,6,6.0
53834,2024-02-02,1218,4,4,4.0
53835,2024-02-03,1218,0,0,0.0
53836,2024-02-04,1218,0,0,0.0
53837,2024-02-05,1218,3,3,3.0
53838,2024-02-06,1218,5,5,5.0
53839,2024-02-07,1218,7,7,7.0
53840,2024-02-08,1218,7,7,7.0
53841,2024-02-09,1218,8,8,8.0
53842,2024-02-10,1218,0,0,0.0
53843,2024-02-11,1218,0,0,0.0
53844,2024-02-12,1218,4,4,4.0
53845,2024-02-13,1218,4,4,4.0
53846,2024-02-14,1218,4,4,4.0
53847,2024-02-15,1218,2,2,2.0
53848,2024-02-16,1218,5,5,5.0
53849,2024-02-17,1218,0,0,0.0
53850,2024-02-18,1218,0,0,0.0
53851,2024-02-19,1218,5,5,5.0
53852,2024-02-20,1218,4,4,4.0
53853,2024-02-21,1218,7,7,7.0
53854,2024-02-22,1218,9,9,9.0
53855,2024-02-23,1218,6,6,6.0
53856,2024-02-24,1218,0,0,0.0
53857,2024-02-25,1218,0,0,0.0
53858,2024-02-26,1218,5,5,5.0
53859,2024-02-27,1218,3,3,3.0
53860,2024-02-28,1218,6,6,6.0
53861,2024-02-29,1218,5,5,5.0
53862,2024-03-01,1218,5,5,5.0
53863,2024-03-02,1218,0,0,0.0
53864,2024-03-03,1218,0,0,0.0
53865,2024-03-04,1218,7,7,7.0
53866,2024-03-05,1218,9,9,9.0
53867,2024-03-06,1218,7,7,7.0
53868,2024-03-07,1218,7,7,7.0
53869,2024-03-08,1218,4,4,4.0
53870,2024-03-09,1218,0,0,0.0
53871,2024-03-10,1218,0,0,0.0
53872,2024-03-11,1218,5,5,5.0
53873,2024-03-12,1218,3,3,3.0
53874,2024-03-13,1218,5,5,5.0
53875,2024-03-14,1218,2,2,2.0
53876,2024-03-15,1218,2,2,2.0
53877,2024-03-16,1218,0,0,0.0
53878,2024-03-17,1218,0,0,0.0
53879,2024-03-18,1218,5,5,5.0
53880,2024-03-19,1218,7,7,7.0
53881,2024-03-20,1218,6,6,6.0
53882,2024-03-21,1218,7,7,7.0
53883,2024-03-22,1218,5,5,5.0
53884,2024-03-23,1218,0,0,0.0
53885,2024-03-24,1218,0,0,0.0
53886,2024-03-25,1218,7,7,7.0
53887,2024-03-26,1218,5,5,5.0
53888,2024-03-27,1218,8,8,8.0
53889,2024-03-28,1218,8,8,8.0
53890,2024-03-29,1218,3,3,3.0
53891,2024-03-30,1218,0,0,0.0
53892,2024-03-31,1218,0,0,0.0
53893,2024-04-01,1218,0,0,0.0
53894,2024-04-02,1218,6,6,6.0
53895,2024-04-03,1218,7,7,7.0
53896,2024-04-04,1218,5,5,5.0
53897,2024-04-05,1218,6,6,6.0
53898,2024-04-06,1218,0,0,0.0
53899,2024-04-07,1218,0,0,0.0
53900,2024-04-08,1218,5,5,5.0
53901,2024-04-09,1218,6,6,6.0
53902,2024-04-10,1218,4,4,4.0
53903,2024-04-11,1218,3,3,3.0
53904,2024-04-12,1218,4,4,4.0
53905,2024-04-13,1218,0,0,0.0
53906,2024-04-14,1218,0,0,0.0
53907,2024-04-15,1218,3,3,3.0
53908,2024-04-16,1218,8,8,8.0
53909,2024-04-17,1218,8,8,8.0
53910,2024-04-18,1218,5,5,5.0
53911,2024-04-19,1218,2,2,2.0
53912,2024-04-20,1218,0,0,0.0
53913,2024-04-21,1218,0,0,0.0
53914,2024-04-22,1218,6,6,6.0
53915,2024-04-23,1218,6,6,6.0
53916,2024-04-24,1218,9,9,9.0
53917,2024-04-25,1218,3,3,3.0
53918,2024-04-26,1218,4,4,4.0
53919,2024-04-27,1218,0,0,0.0
53920,2024-04-28,1218,0,0,0.0
53921,2024-04-29,1218,7,7,7.0
53922,2024-04-30,1218,6,6,6.0
53923,2024-05-01,1218,0,0,0.0
53924,2024-05-02,1218,6,6,6.0
53925,2024-05-03,1218,7,7,7.0
53926,2024-05-04,1218,0,0,0.0
53927,2024-05-05,1218,0,0,0.0
53928,2024-05-06,1218,7,7,7.0
53929,2024-05-07,1218,8,8,8.0
53930,2024-05-08,1218,0,0,0.0
53931,2024-05-09,1218,0,0,0.0
53932,2024-05-10,1218,0,0,0.0
53933,2024-05-11,1218,0,0,0.0
53934,2024-05-12,1218,0,0,0.0
53935,2024-05-13,1218,6,6,6.0
53936,2024-05-14,1218,5,5,5.0
53937,2024-05-15,1218,6,6,6.0
53938,2024-05-16,1218,7,7,7.0
53939,2024-05-17,1218,6,6,6.0
53940,2024-05-18,1218,0,0,0.0
53941,2024-05-19,1218,0,0,0.0
53942,2024-05-20,1218,0,0,0.0
53943,2024-05-21,1218,5,5,5.0
53944,2024-05-22,1218,6,6,6.0
53945,2024-05-23,1218,6,6,6.0
53946,2024-05-24,1218,6,6,6.0
53947,2024-05-25,1218,0,0,0.0
53948,2024-05-26,1218,0,0,0.0
53949,2024-05-27,1218,6,6,6.0
53950,2024-05-28,1218,7,7,7.0
53951,2024-05-29,1218,7,7,7.0
53952,2024-05-30,1218,6,6,6.0
53953,2024-05-31,1218,4,4,4.0
53954,2024-06-01,1218,0,0,0.0
53955,2024-06-02,1218,0,0,0.0
53956,2024-06-03,1218,6,6,6.0
53957,2024-06-04,1218,6,6,6.0
53958,2024-06-05,1218,6,6,6.0
53959,2024-06-06,1218,4,4,4.0
53960,2024-06-07,1218,3,3,3.0
53961,2024-06-08,1218,0,0,0.0
53962,2024-06-09,1218,0,0,0.0
53963,2024-06-10,1218,3,3,3.0
53964,2024-06-11,1218,3,3,3.0
53965,2024-06-12,1218,5,5,5.0
53966,2024-06-13,1218,4,4,4.0
53967,2024-06-14,1218,3,3,3.0
53968,2024-06-15,1218,0,0,0.0
53969,2024-06-16,1218,0,0,0.0
53970,2024-06-17,1218,9,9,9.0
53971,2024-06-18,1218,4,4,4.0
53972,2024-06-19,1218,6,6,6.0
53973,2024-06-20,1218,3,3,3.0
53974,2024-06-21,1218,4,4,4.0
53975,2024-06-22,1218,0,0,0.0
53976,2024-06-23,1218,0,0,0.0
53977,2024-06-24,1218,4,4,4.0
53978,2024-06-25,1218,4,4,4.0
53979,2024-06-26,1218,7,7,7.0
53980,2024-06-27,1218,6,6,6.0
53981,2024-06-28,1218,4,4,4.0
53982,2024-06-29,1218,0,0,0.0
53983,2024-06-30,1218,0,0,0.0
53984,2024-07-01,1218,4,4,4.0
53985,2024-07-02,1218,7,7,7.0
53986,2024-07-03,1218,6,6,6.0
53987,2024-07-04,1218,3,3,3.0
53988,2024-07-05,1218,4,4,4.0
53989,2024-07-06,1218,0,0,0.0
53990,2024-07-07,1218,0,0,0.0
53991,2024-07-08,1218,4,4,4.0
53992,2024-07-09,1218,4,4,4.0
53993,2024-07-10,1218,4,4,4.0
53994,2024-07-11,1218,6,6,6.0
53995,2024-07-12,1218,2,2,2.0
53996,2024-07-13,1218,0,0,0.0
53997,2024-07-14,1218,0,0,0.0
53998,2024-07-15,1218,5,5,5.0
53999,2024-07-16,1218,6,6,6.0
54000,2024-07-17,1218,9,9,9.0
54001,2024-07-18,1218,7,7,7.0
54002,2024-07-19,1218,4,4,4.0
54003,2024-07-20,1218,0,0,0.0
54004,2024-07-21,1218,0,0,0.0
54005,2024-07-22,1218,3,3,3.0
54006,2024-07-23,1218,5,5,5.0
54007,2024-07-24,1218,4,4,4.0
54008,2024-07-25,1218,5,5,5.0
54009,2024-07-26,1218,5,5,5.0
54010,2024-07-27,1218,0,0,0.0
54011,2024-07-28,1218,0,0,0.0
54012,2024-07-29,1218,6,6,6.0
54013,2024-07-30,1218,3,3,3.0
54014,2024-07-31,1218,5,5,5.0
54015,2024-08-01,1218,2,2,2.0
54016,2024-08-02,1218,6,6,6.0
54017,2024-08-03,1218,0,0,0.0
54018,2024-08-04,1218,0,0,0.0
54019,2024-08-05,1218,5,5,5.0
54020,2024-08-06,1218,6,6,6.0
54021,2024-08-07,1218,5,5,5.0
54022,2024-08-08,1218,4,4,4.0
54023,2024-08-09,1218,3,3,3.0
54024,2024-08-10,1218,0,0,0.0
54025,2024-08-11,1218,0,0,0.0
54026,2024-08-12,1218,7,7,7.0
54027,2024-08-13,1218,7,7,7.0
54028,2024-08-14,1218,4,4,4.0
54029,2024-08-15,1218,0,0,0.0
54030,2024-08-16,1218,0,0,0.0
54031,2024-08-17,1218,0,0,0.0
54032,2024-08-18,1218,0,0,0.0
54033,2024-08-19,1218,4,4,4.0
54034,2024-08-20,1218,7,7,7.0
54035,2024-08-21,1218,10,10,10.0
54036,2024-08-22,1218,5,5,5.0
54037,2024-08-23,1218,4,4,4.0
54038,2024-08-24,1218,0,0,0.0
54039,2024-08-25,1218,0,0,0.0
54040,2024-08-26,1218,5,5,5.0
54041,2024-08-27,1218,4,4,4.0
54042,2024-08-28,1218,4,4,4.0
54043,2024-08-29,1218,6,6,6.0
54044,2024-08-30,1218,6,6,6.0
54045,2024-08-31,1218,0,0,0.0
54046,2024-09-01,1218,0,0,0.0
54047,2024-09-02,1218,2,2,2.0
54048,2024-09-03,1218,6,6,6.0
54049,2024-09-04,1218,5,5,5.0
54050,2024-09-05,1218,5,5,5.0
54051,2024-09-06,1218,4,4,4.0
54052,2024-09-07,1218,0,0,0.0
54053,2024-09-08,1218,0,0,0.0
54054,2024-09-09,1218,5,5,5.0
54055,2024-09-10,1218,4,4,4.0
54056,2024-09-11,1218,7,7,7.0
54057,2024-09-12,1218,3,3,3.0
54058,2024-09-13,1218,4,4,4.0
54059,2024-09-14,1218,0,0,0.0
54060,2024-09-15,1218,0,0,0.0
54061,2024-09-16,1218,5,5,5.0
54062,2024-09-17,1218,5,5,5.0
54063,2024-09-18,1218,7,7,7.0
54064,2024-09-19,1218,6,6,6.0
54065,2024-09-20,1218,6,6,6.0
54066,2024-09-21,1218,0,0,0.0
54067,2024-09-22,1218,0,0,0.0
54068,2024-09-23,1218,4,4,4.0
54069,2024-09-24,1218,7,7,7.0
54070,2024-09-25,1218,3,3,3.0
54071,2024-09-26,1218,4,4,4.0
54072,2024-09-27,1218,5,5,5.0
54073,2024-09-28,1218,0,0,0.0
54074,2024-09-29,1218,0,0,0.0
54075,2024-09-30,1218,3,3,3.0
54076,2024-10-01,1218,5,5,5.0
54077,2024-10-02,1218,8,8,8.0
54078,2024-10-03,1218,3,3,3.0
54079,2024-10-04,1218,5,5,5.0
54080,2024-10-05,1218,0,0,0.0
54081,2024-10-06,1218,0,0,0.0
54082,2024-10-07,1218,5,5,5.0
54083,2024-10-08,1218,7,7,7.0
54084,2024-10-09,1218,9,9,9.0
54085,2024-10-10,1218,5,5,5.0
54086,2024-10-11,1218,5,5,5.0
54087,2024-10-12,1218,0,0,0.0
54088,2024-10-13,1218,0,0,0.0
54089,2024-10-14,1218,5,5,5.0
54090,2024-10-15,1218,3,3,3.0
54091,2024-10-16,1218,6,6,6.0
54092,2024-10-17,1218,7,7,7.0
54093,2024-10-18,1218,5,5,5.0
54094,2024-10-19,1218,0,0,0.0
54095,2024-10-20,1218,0,0,0.0
54096,2024-10-21,1218,1,1,1.0
54097,2024-10-22,1218,5,5,5.0
54098,2024-10-23,1218,9,9,9.0
54099,2024-10-24,1218,3,3,3.0
54100,2024-10-25,1218,0,0,0.0
54101,2024-10-26,1218,0,0,0.0
54102,2024-10-27,1218,0,0,0.0
54103,2024-10-28,1218,7,7,7.0
54104,2024-10-29,1218,5,5,5.0
54105,2024-10-30,1218,9,9,9.0
54106,2024-10-31,1218,6,6,6.0
54107,2024-11-01,1218,0,0,0.0
54108,2024-11-02,1218,0,0,0.0
54109,2024-11-03,1218,0,0,0.0
54110,2024-11-04,1218,5,5,5.0
54111,2024-11-05,1218,6,6,6.0
54112,2024-11-06,1218,9,9,9.0
54113,2024-11-07,1218,5,5,5.0
54114,2024-11-08,1218,7,7,7.0
54115,2024-11-09,1218,0,0,0.0
54116,2024-11-10,1218,0,0,0.0
54117,2024-11-11,1218,0,0,0.0
54118,2024-11-12,1218,4,4,4.0
54119,2024-11-13,1218,6,6,6.0
54120,2024-11-14,1218,6,6,6.0
54121,2024-11-15,1218,5,5,5.0
54122,2024-11-16,1218,0,0,0.0
54123,2024-11-17,1218,0,0,0.0
54124,2024-11-18,1218,9,9,9.0
54125,2024-11-19,1218,6,6,6.0
54126,2024-11-20,1218,9,9,9.0
54127,2024-11-21,1218,5,5,5.0
54128,2024-11-22,1218,5,5,5.0
54129,2024-11-23,1218,0,0,0.0
54130,2024-11-24,1218,0,0,0.0
54131,2024-11-25,1218,3,3,3.0
54132,2024-11-26,1218,4,4,4.0
54133,2024-11-27,1218,5,5,5.0
54134,2024-11-28,1218,4,4,4.0
54135,2024-11-29,1218,7,7,7.0
54136,2024-11-30,1218,0,0,0.0
54137,2024-12-01,1218,0,0,0.0
54138,2024-12-02,1218,5,5,5.0
54139,2024-12-03,1218,5,5,5.0
54140,2024-12-04,1218,11,11,11.0
54141,2024-12-05,1218,6,6,6.0
54142,2024-12-06,1218,6,6,6.0
54143,2024-12-07,1218,0,0,0.0
54144,2024-12-08,1218,0,0,0.0
54145,2024-12-09,1218,8,8,8.0
54146,2024-12-10,1218,5,5,5.0
54147,2024-12-11,1218,9,9,9.0
54148,2024-12-12,1218,7,7,7.0
54149,2024-12-13,1218,8,8,8.0
54150,2024-12-14,1218,0,0,0.0
54151,2024-12-15,1218,0,0,0.0
54152,2024-12-16,1218,3,3,3.0
54153,2024-12-17,1218,4,4,4.0
54154,2024-12-18,1218,7,7,7.0
54155,2024-12-19,1218,7,7,7.0
54156,2024-12-20,1218,6,6,6.0
54157,2024-12-21,1218,0,0,0.0
54158,2024-12-22,1218,0,0,0.0
54159,2024-12-23,1218,6,6,6.0
54160,2024-12-24,1218,4,4,4.0
54161,2024-12-25,1218,0,0,0.0
54162,2024-12-26,1218,6,6,6.0
54163,2024-12-27,1218,6,6,6.0
54164,2024-12-28,1218,0,0,0.0
54165,2024-12-29,1218,0,0,0.0
54166,2024-12-30,1218,8,8,8.0
54167,2024-12-31,1218,6,6,6.0
54168,2024-01-01,2357,0,0,0.0
54169,2024-01-02,2357,0,0,0.0
54170,2024-01-03,2357,0,0,0.0
54171,2024-01-04,2357,0,0,0.0
54172,2024-01-05,2357,0,0,0.0
54173,2024-01-06,2357,0,0,0.0
54174,2024-01-07,2357,0,0,0.0
54175,2024-01-08,2357,0,0,0.0
54176,2024-01-09,2357,2,2,2.0
54177,2024-01-10,2357,0,0,0.0
54178,2024-01-11,2357,1,1,1.0
54179,2024-01-12,2357,1,1,1.0
54180,2024-01-13,2357,0,0,0.0
54181,2024-01-14,2357,0,0,0.0
54182,2024-01-15,2357,0,0,0.0
54183,2024-01-16,2357,0,0,0.0
54184,2024-01-17,2357,0,0,0.0
54185,2024-01-18,2357,1,1,1.0
54186,2024-01-19,2357,1,1,1.0
54187,2024-01-20,2357,0,0,0.0
54188,2024-01-21,2357,0,0,0.0
54189,2024-01-22,2357,1,1,1.0
54190,2024-01-23,2357,1,1,1.0
54191,2024-01-24,2357,0,0,0.0
54192,2024-01-25,2357,0,0,0.0
54193,2024-01-26,2357,0,0,0.0
54194,2024-01-27,2357,0,0,0.0
54195,2024-01-28,2357,0,0,0.0
54196,2024-01-29,2357,1,1,1.0
54197,2024-01-30,2357,1,1,1.0
54198,2024-01-31,2357,0,0,0.0
54199,2024-02-01,2357,0,0,0.0
54200,2024-02-02,2357,0,0,0.0
54201,2024-02-03,2357,0,0,0.0
54202,2024-02-04,2357,0,0,0.0
54203,2024-02-05,2357,0,0,0.0
54204,2024-02-06,2357,0,0,0.0
54205,2024-02-07,2357,0,0,0.0
54206,2024-02-08,2357,0,0,0.0
54207,2024-02-09,2357,2,2,2.0
54208,2024-02-10,2357,0,0,0.0
54209,2024-02-11,2357,0,0,0.0
54210,2024-02-12,2357,0,0,0.0
54211,2024-02-13,2357,0,0,0.0
54212,2024-02-14,2357,0,0,0.0
54213,2024-02-15,2357,0,0,0.0
54214,2024-02-16,2357,0,0,0.0
54215,2024-02-17,2357,0,0,0.0
54216,2024-02-18,2357,0,0,0.0
54217,2024-02-19,2357,0,0,0.0
54218,2024-02-20,2357,1,1,1.0
54219,2024-02-21,2357,0,0,0.0
54220,2024-02-22,2357,0,0,0.0
54221,2024-02-23,2357,0,0,0.0
54222,2024-02-24,2357,0,0,0.0
54223,2024-02-25,2357,0,0,0.0
54224,2024-02-26,2357,0,0,0.0
54225,2024-02-27,2357,1,1,1.0
54226,2024-02-28,2357,0,0,0.0
54227,2024-02-29,2357,0,0,0.0
54228,2024-03-01,2357,1,1,1.0
54229,2024-03-02,2357,0,0,0.0
54230,2024-03-03,2357,0,0,0.0
54231,2024-03-04,2357,0,0,0.0
54232,2024-03-05,2357,0,0,0.0
54233,2024-03-06,2357,0,0,0.0
54234,2024-03-07,2357,1,1,1.0
54235,2024-03-08,2357,2,2,2.0
54236,2024-03-09,2357,0,0,0.0
54237,2024-03-10,2357,0,0,0.0
54238,2024-03-11,2357,0,0,0.0
54239,2024-03-12,2357,3,3,3.0
54240,2024-03-13,2357,0,0,0.0
54241,2024-03-14,2357,0,0,0.0
54242,2024-03-15,2357,2,2,2.0
54243,2024-03-16,2357,0,0,0.0
54244,2024-03-17,2357,0,0,0.0
54245,2024-03-18,2357,3,3,3.0
54246,2024-03-19,2357,0,0,0.0
54247,2024-03-20,2357,1,1,1.0
54248,2024-03-21,2357,0,0,0.0
54249,2024-03-22,2357,2,2,2.0
54250,2024-03-23,2357,0,0,0.0
54251,2024-03-24,2357,0,0,0.0
54252,2024-03-25,2357,0,0,0.0
54253,2024-03-26,2357,2,2,2.0
54254,2024-03-27,2357,0,0,0.0
54255,2024-03-28,2357,0,0,0.0
54256,2024-03-29,2357,1,1,1.0
54257,2024-03-30,2357,0,0,0.0
54258,2024-03-31,2357,0,0,0.0
54259,2024-04-01,2357,0,0,0.0
54260,2024-04-02,2357,0,0,0.0
54261,2024-04-03,2357,0,0,0.0
54262,2024-04-04,2357,1,1,1.0
54263,2024-04-05,2357,2,2,2.0
54264,2024-04-06,2357,0,0,0.0
54265,2024-04-07,2357,0,0,0.0
54266,2024-04-08,2357,0,0,0.0
54267,2024-04-09,2357,0,0,0.0
54268,2024-04-10,2357,1,1,1.0
54269,2024-04-11,2357,0,0,0.0
54270,2024-04-12,2357,1,1,1.0
54271,2024-04-13,2357,0,0,0.0
54272,2024-04-14,2357,0,0,0.0
54273,2024-04-15,2357,1,1,1.0
54274,2024-04-16,2357,0,0,0.0
54275,2024-04-17,2357,0,0,0.0
54276,2024-04-18,2357,0,0,0.0
54277,2024-04-19,2357,2,2,2.0
54278,2024-04-20,2357,0,0,0.0
54279,2024-04-21,2357,0,0,0.0
54280,2024-04-22,2357,0,0,0.0
54281,2024-04-23,2357,1,1,1.0
54282,2024-04-24,2357,0,0,0.0
54283,2024-04-25,2357,1,1,1.0
54284,2024-04-26,2357,3,3,3.0
54285,2024-04-27,2357,0,0,0.0
54286,2024-04-28,2357,0,0,0.0
54287,2024-04-29,2357,0,0,0.0
54288,2024-04-30,2357,0,0,0.0
54289,2024-05-01,2357,0,0,0.0
54290,2024-05-02,2357,0,0,0.0
54291,2024-05-03,2357,1,1,1.0
54292,2024-05-04,2357,0,0,0.0
54293,2024-05-05,2357,0,0,0.0
54294,2024-05-06,2357,0,0,0.0
54295,2024-05-07,2357,0,0,0.0
54296,2024-05-08,2357,0,0,0.0
54297,2024-05-09,2357,0,0,0.0
54298,2024-05-10,2357,0,0,0.0
54299,2024-05-11,2357,0,0,0.0
54300,2024-05-12,2357,0,0,0.0
54301,2024-05-13,2357,0,0,0.0
54302,2024-05-14,2357,1,1,1.0
54303,2024-05-15,2357,1,1,1.0
54304,2024-05-16,2357,0,0,0.0
54305,2024-05-17,2357,2,2,2.0
54306,2024-05-18,2357,0,0,0.0
54307,2024-05-19,2357,0,0,0.0
54308,2024-05-20,2357,0,0,0.0
54309,2024-05-21,2357,0,0,0.0
54310,2024-05-22,2357,0,0,0.0
54311,2024-05-23,2357,0,0,0.0
54312,2024-05-24,2357,0,0,0.0
54313,2024-05-25,2357,0,0,0.0
54314,2024-05-26,2357,0,0,0.0
54315,2024-05-27,2357,0,0,0.0
54316,2024-05-28,2357,0,0,0.0
54317,2024-05-29,2357,0,0,0.0
54318,2024-05-30,2357,0,0,0.0
54319,2024-05-31,2357,1,1,1.0
54320,2024-06-01,2357,0,0,0.0
54321,2024-06-02,2357,0,0,0.0
54322,2024-06-03,2357,0,0,0.0
54323,2024-06-04,2357,1,1,1.0
54324,2024-06-05,2357,1,1,1.0
54325,2024-06-06,2357,0,0,0.0
54326,2024-06-07,2357,2,2,2.0
54327,2024-06-08,2357,0,0,0.0
54328,2024-06-09,2357,0,0,0.0
54329,2024-06-10,2357,0,0,0.0
54330,2024-06-11,2357,1,1,1.0
54331,2024-06-12,2357,0,0,0.0
54332,2024-06-13,2357,0,0,0.0
54333,2024-06-14,2357,0,0,0.0
54334,2024-06-15,2357,0,0,0.0
54335,2024-06-16,2357,0,0,0.0
54336,2024-06-17,2357,1,1,1.0
54337,2024-06-18,2357,0,0,0.0
54338,2024-06-19,2357,0,0,0.0
54339,2024-06-20,2357,0,0,0.0
54340,2024-06-21,2357,2,2,2.0
54341,2024-06-22,2357,0,0,0.0
54342,2024-06-23,2357,0,0,0.0
54343,2024-06-24,2357,0,0,0.0
54344,2024-06-25,2357,1,1,1.0
54345,2024-06-26,2357,0,0,0.0
54346,2024-06-27,2357,1,1,1.0
54347,2024-06-28,2357,0,0,0.0
54348,2024-06-29,2357,0,0,0.0
54349,2024-06-30,2357,0,0,0.0
54350,2024-07-01,2357,0,0,0.0
54351,2024-07-02,2357,0,0,0.0
54352,2024-07-03,2357,0,0,0.0
54353,2024-07-04,2357,0,0,0.0
54354,2024-07-05,2357,1,1,1.0
54355,2024-07-06,2357,0,0,0.0
54356,2024-07-07,2357,0,0,0.0
54357,2024-07-08,2357,0,0,0.0
54358,2024-07-09,2357,2,2,2.0
54359,2024-07-10,2357,0,0,0.0
54360,2024-07-11,2357,0,0,0.0
54361,2024-07-12,2357,1,1,1.0
54362,2024-07-13,2357,0,0,0.0
54363,2024-07-14,2357,0,0,0.0
54364,2024-07-15,2357,0,0,0.0
54365,2024-07-16,2357,1,1,1.0
54366,2024-07-17,2357,0,0,0.0
54367,2024-07-18,2357,0,0,0.0
54368,2024-07-19,2357,2,2,2.0
54369,2024-07-20,2357,0,0,0.0
54370,2024-07-21,2357,0,0,0.0
54371,2024-07-22,2357,0,0,0.0
54372,2024-07-23,2357,1,1,1.0
54373,2024-07-24,2357,0,0,0.0
54374,2024-07-25,2357,0,0,0.0
54375,2024-07-26,2357,1,1,1.0
54376,2024-07-27,2357,0,0,0.0
54377,2024-07-28,2357,0,0,0.0
54378,2024-07-29,2357,0,0,0.0
54379,2024-07-30,2357,0,0,0.0
54380,2024-07-31,2357,0,0,0.0
54381,2024-08-01,2357,0,0,0.0
54382,2024-08-02,2357,0,0,0.0
54383,2024-08-03,2357,0,0,0.0
54384,2024-08-04,2357,0,0,0.0
54385,2024-08-05,2357,1,1,1.0
54386,2024-08-06,2357,0,0,0.0
54387,2024-08-07,2357,1,1,1.0
54388,2024-08-08,2357,1,1,1.0
54389,2024-08-09,2357,1,1,1.0
54390,2024-08-10,2357,0,0,0.0
54391,2024-08-11,2357,0,0,0.0
54392,2024-08-12,2357,0,0,0.0
54393,2024-08-13,2357,0,0,0.0
54394,2024-08-14,2357,0,0,0.0
54395,2024-08-15,2357,0,0,0.0
54396,2024-08-16,2357,0,0,0.0
54397,2024-08-17,2357,0,0,0.0
54398,2024-08-18,2357,0,0,0.0
54399,2024-08-19,2357,0,0,0.0
54400,2024-08-20,2357,1,1,1.0
54401,2024-08-21,2357,0,0,0.0
54402,2024-08-22,2357,0,0,0.0
54403,2024-08-23,2357,0,0,0.0
54404,2024-08-24,2357,0,0,0.0
54405,2024-08-25,2357,0,0,0.0
54406,2024-08-26,2357,1,1,1.0
54407,2024-08-27,2357,0,0,0.0
54408,2024-08-28,2357,1,1,1.0
54409,2024-08-29,2357,1,1,1.0
54410,2024-08-30,2357,3,3,3.0
54411,2024-08-31,2357,0,0,0.0
54412,2024-09-01,2357,0,0,0.0
54413,2024-09-02,2357,1,1,1.0
54414,2024-09-03,2357,1,1,1.0
54415,2024-09-04,2357,1,1,1.0
54416,2024-09-05,2357,0,0,0.0
54417,2024-09-06,2357,2,2,2.0
54418,2024-09-07,2357,0,0,0.0
54419,2024-09-08,2357,0,0,0.0
54420,2024-09-09,2357,0,0,0.0
54421,2024-09-10,2357,0,0,0.0
54422,2024-09-11,2357,1,1,1.0
54423,2024-09-12,2357,1,1,1.0
54424,2024-09-13,2357,1,1,1.0
54425,2024-09-14,2357,0,0,0.0
54426,2024-09-15,2357,0,0,0.0
54427,2024-09-16,2357,0,0,0.0
54428,2024-09-17,2357,1,1,1.0
54429,2024-09-18,2357,0,0,0.0
54430,2024-09-19,2357,0,0,0.0
54431,2024-09-20,2357,1,1,1.0
54432,2024-09-21,2357,0,0,0.0
54433,2024-09-22,2357,0,0,0.0
54434,2024-09-23,2357,4,4,4.0
54435,2024-09-24,2357,1,1,1.0
54436,2024-09-25,2357,0,0,0.0
54437,2024-09-26,2357,1,1,1.0
54438,2024-09-27,2357,1,1,1.0
54439,2024-09-28,2357,0,0,0.0
54440,2024-09-29,2357,0,0,0.0
54441,2024-09-30,2357,0,0,0.0
54442,2024-10-01,2357,2,2,2.0
54443,2024-10-02,2357,0,0,0.0
54444,2024-10-03,2357,0,0,0.0
54445,2024-10-04,2357,6,6,6.0
54446,2024-10-05,2357,0,0,0.0
54447,2024-10-06,2357,0,0,0.0
54448,2024-10-07,2357,4,4,4.0
54449,2024-10-08,2357,3,3,3.0
54450,2024-10-09,2357,0,0,0.0
54451,2024-10-10,2357,0,0,0.0
54452,2024-10-11,2357,1,1,1.0
54453,2024-10-12,2357,0,0,0.0
54454,2024-10-13,2357,0,0,0.0
54455,2024-10-14,2357,3,3,3.0
54456,2024-10-15,2357,0,0,0.0
